uuid,total_duration,A_speak_num,A_speak_duration_mean,A_speak_duration_std,B_speak_num,B_speak_duration_mean,B_speak_duration_std,A_speak_duration_proportion,B_speak_duration_proportion,slience_duration_proportion,silence_counts_proportion,sum_B_filledpause,sum_B_correction,sum_B_repeat,sum_B_error,sum_A_filledpause,sum_A_correction,sum_A_repeat,sum_A_error,sum_A_word,sum_B_word,n,nl,ng,t,tg,s,f,v,vd,vn,vi,a,ad,an,ag,al,b,bl,z,r,rr,rz,rzt,rzs,rzv,ry,ryt,rys,ryv,rg,m,mq,q,qv,qt,d,p,pba,pbei,c,cc,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
P0331_0518,158.3900625,30.0,1.598272916666669,1.4007920518179156,40.0,1.1613765624999983,0.6903936142851651,0.30272219571856074,0.2932953101145467,0.0,0.0,0.05357142857142857,0.0,0.023809523809523808,0.0,0.14,0.0,0.01,0.0,200.0,168.0,41.0,0.0,0.0,0.0,0.0,1.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,3.0,0.0,30.15976,0.1197232,26.986109999999996,30.04017,33.01746,6.031347,161.9529,246.9628,92.55659,164.1173,0.05128311,1.485698,0.006998618000000001,0.01013123,0.1062847,0.09928607,1.0806790000000002,0.924399,0.8703365,0.7929722,0.01495506,2.171303,9.239206,1.460831,11.96912,0.6826388000000001,7.113308,1.759412,3.6483489999999996,2.394196,0.0369265,2.0567599999999997,1.404994,0.7022371000000001,6.515918,0.4151882000000001,11.23443,0.9504478999999999,32.35633,0.28500440000000005,515.8224,0.2960218,1382.171,0.1421509,-176.3529,-0.3538658,1539.588,0.1312487,1125.954,0.27770029999999996,-178.1127,-0.31810770000000005,2466.201,0.08604768,980.4641,0.2733854,-178.4594,-0.3127663,-22.12266,-0.298255,30.04412,0.2461932000000001,0.03007134,0.7172538,-0.0011070989999999998,-10.619589999999999,0.06355484,0.7170664000000001,28.28838,0.2980427,20.45174,0.4313416,21.95433,0.5324800000000001,6.950166,1.804966,-6.4313730000000024,14.75274,0.04009229,0.02551093,0.007573243,0.8041391,0.8355678,0.1486567,0.1324611,1.137355,3.096495,-44.07592
P0333_0523,163.831875,26.0,1.3538076923076905,1.0696918030037728,43.0,2.042524709302325,1.3627574647618157,0.21484830104031927,0.5360895887933895,0.0,0.0,0.02985074626865672,0.0,0.01492537313432836,0.0,0.15789473684210525,0.0,0.006578947368421052,0.0,152.0,201.0,39.0,0.0,0.0,0.0,0.0,1.0,10.0,42.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,13.0,7.0,0.0,0.0,2.0,0.0,29.790459999999996,0.12103050000000001,27.214679999999998,29.68822,32.75098,5.536303,244.8579,316.6631,70.80544,102.4473,0.05448753,0.9260232,0.007401449,0.05211558,0.099207,0.09180555,0.7116123000000001,0.7364196999999999,0.4258566,0.6141141999999999,0.009190151,1.239164,11.96008,1.130236,9.717405,0.7812249,9.004812,1.171525,1.79938,4.480855,0.0317819,2.254819,1.3138969999999999,0.6649538,5.6237010000000005,0.44104629999999995,7.938252,1.179714,29.833340000000003,0.2334304,591.1743,0.2379256,1477.467,0.1069492,-174.8649,-0.3632057,1575.369,0.09148582,1161.896,0.2296313,-176.6523,-0.3317643,2518.726,0.06091318,1035.56,0.29987859999999994,-177.2478,-0.32241590000000003,-18.23661,-0.277233,27.22687,0.23800010000000002,0.03252482,0.5029231,-0.001785654,-5.013706,0.02249758,0.5828502,28.5324,0.2539394,12.51722,0.6359074,16.525370000000002,0.5928705,1.387953,6.5682789999999995,-7.159028999999999,15.0995,0.03293441,0.01975372,0.007103154,0.7540671999999999,1.122528,0.1116931,0.09408028,0.7836065,1.7828110000000001,-52.26676
P0334_0525,140.76,24.0,1.1119270833333341,1.0943675931308117,38.0,1.7264654605263159,0.941585030721964,0.18958688547882932,0.4660818947144077,0.0,0.0,0.017391304347826087,0.0,0.017391304347826087,0.0,0.1900826446280992,0.0,0.0,0.0,121.0,230.0,44.0,0.0,1.0,2.0,0.0,3.0,11.0,42.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,25.56597,0.08021171,23.672710000000002,25.68739,27.24983,3.577118,101.392,142.4933,20.959210000000002,15.70749,0.09199212,1.168981,0.007039895,0.01523885,0.1983808,0.19134089999999998,1.680781,1.091584,1.187396,0.6904722,0.02699498,1.4498389999999999,13.163739999999999,1.220304,10.63095,0.7893553000000001,10.8821,1.145868,-0.5038847,-18.36345,0.025021900000000003,1.1156139999999999,1.339834,0.7481026,4.839076,0.4889888,3.664078,1.704551,30.91302,0.21040389999999998,533.6957,0.253658,1435.5770000000002,0.1299399,-155.7586,-0.5212375,1507.9129999999998,0.12625799999999998,1131.586,0.23941300000000001,-159.6756,-0.4635566,2460.952,0.06624594,909.5976,0.2750539,-160.7493,-0.4481542000000001,-20.16938,-0.2802034,28.855009999999996,0.193078,0.04085889,0.4318509,-0.01038545,-1.180404,0.07505502,0.4613979,33.32987,0.22630709999999998,11.64969,0.9327469,22.30345,0.6230919,-5.374434,-2.068276,-6.608981,14.632729999999999,0.03952391,0.02237834,0.01308269,1.5496809999999999,1.339787,0.1584293,0.1539485,0.5859459,1.448019,-41.12113
P0337_0529,165.0940625,52.0,1.607938701923076,0.8682304665225209,44.0,1.1466875000000014,0.6682824967465839,0.5064556001218998,0.3056091129867257,0.00590155990618982,0.010309278350515464,0.1286549707602339,0.0,0.029239766081871343,0.0,0.09722222222222222,0.0027777777777777783,0.008333333333333333,0.0,360.0,171.0,29.0,0.0,1.0,0.0,0.0,0.0,5.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,28.81157,0.1284692,25.97312,28.03715,30.754490000000004,4.781372,153.4204,245.7465,41.020270000000004,46.49749,0.09067242,1.5780379999999998,0.008170700999999999,0.0190429,0.172558,0.1643873,2.593465,2.724813,2.0996360000000003,2.572967,0.02564116,2.0926310000000004,16.584139999999998,0.7757069000000001,8.478153,1.216035,2.6115779999999997,5.7346129999999995,-1.045577,-9.827307000000001,0.02784977,1.5625930000000001,1.206023,0.7412041,5.597188,0.47341629999999996,-0.24173960000000005,-34.12267,24.375529999999998,0.3685927,511.0839,0.2983511,1391.414,0.13028499999999998,-167.2567,-0.4394245,1463.4379999999999,0.09990925,1030.192,0.1893193,-169.0116,-0.4075611,2475.1079999999997,0.05650116,902.0499,0.3036191,-170.6739,-0.3825113,-14.30098,-0.47052029999999995,25.71716,0.2917194,0.04784927,0.4335133,-0.001376523,-8.991531,0.1021495,0.7155376999999999,33.354929999999996,0.2277907,2.736675,4.008192,14.760079999999999,1.092576,-1.5955219999999999,-7.464869,-8.588286,18.738410000000002,0.05443657,0.0195106,0.00992971,0.7559849000000001,0.7982236,0.2039098,0.172748,1.07685,2.095786,-39.10319000000001
P0341_0534,160.66,39.0,1.7517419871794886,1.2228003280612243,35.0,1.3512660714285691,0.6968815771159652,0.4252330231544881,0.294375155608116,0.007182092617950948,0.013333333333333334,0.06557377049180327,0.0,0.02185792349726776,0.0,0.08305647840531563,0.0,0.006644518272425249,0.0,301.0,183.0,34.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,30.155409999999996,0.09790581,28.336840000000002,30.49401,31.98357,3.646732,228.4986,300.9840000000001,23.02034,19.71256,0.05114988,1.345237,0.007660851,0.01436731,0.1062302,0.0985693,1.028477,0.810419,0.7730311,0.6311041999999999,0.01218958,1.82578,14.706629999999999,0.8862024,12.334760000000001,0.5734779999999999,2.9031919999999998,3.878049,0.01747694,441.731,0.02257257,0.9634417,1.296727,0.6764765,6.186999,0.4048387,7.648219,1.6551810000000002,33.08665,0.1960122,554.406,0.24571500000000002,1481.361,0.09837515,-176.4209,-0.3576518,1519.0839999999994,0.10231649999999999,1173.132,0.1895991,-178.2995,-0.324461,2506.651,0.06634603,974.6948,0.26564109999999996,-179.2705,-0.3087816,-19.96482,-0.22455630000000001,30.38405,0.1824625,0.03531899,0.5381935,-0.008383304,-1.1397540000000002,0.05286384,0.470753,34.25747,0.1700154,11.952860000000001,0.597068,11.600060000000001,0.8007301,-1.470512,-4.659244,-9.07024,18.12817,0.04350754,0.01799735,0.006352318000000001,0.9044244,0.7946696,0.1489231,0.1126482,1.089308,2.091121,-46.57994
P0343_0536,136.283,17.0,1.077400735294118,1.2507205714237806,37.0,2.218099662162163,1.5222849267148313,0.13439543083143168,0.6022004762149353,0.0,0.0,0.04201680672268908,0.0,0.012605042016806723,0.0,0.1951219512195122,0.0,0.0,0.0,82.0,238.0,35.0,0.0,0.0,2.0,0.0,1.0,9.0,54.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,11.0,0.0,26.670170000000002,0.11943219999999999,24.594279999999998,26.04871,27.98149,3.3872089999999995,137.2135,211.2732,33.27641,37.43803,0.0865331,0.8915065999999999,0.007813212,0.08523137,0.1502903,0.1424771,1.199682,1.689729,0.6482300999999999,0.650209,0.0191538,1.0170219999999999,18.810679999999998,0.7093995,10.34482,0.6521302,10.13594,0.8490954,-3.220644,-3.050982,0.02423344,1.39267,1.246685,0.6631159000000001,4.397176,0.4545864000000001,5.885629,1.277176,28.465740000000004,0.2363086000000001,549.4794,0.23854920000000002,1509.0520000000001,0.11669020000000001,-155.0447,-0.5203108,1490.9229999999998,0.1063111,1154.662,0.1990007,-157.3519,-0.48251540000000004,2478.221,0.05766726,963.6238,0.29192090000000004,-159.4197,-0.4533149,-15.99319,-0.27832070000000003,25.67201,0.2022965,0.03239761,0.49066590000000004,-0.0078054280000000005,-1.280389,0.03817524,0.38897729999999997,32.00969,0.183841,7.279598,0.9839998,15.67036,0.5906469,-12.17625,-0.8387539,-10.1055,18.59086,0.02556675,0.01385789,0.01333962,0.877193,1.517658,0.14483410000000002,0.1187389,0.5105882,1.278578,-46.90783
P0351_0549,136.2091875,28.0,1.9405334821428573,1.1935592038337164,9.0,1.4392500000000004,0.5353645333730567,0.3989080215312202,0.09509821061079307,0.0,0.0,0.04444444444444445,0.0,0.0,0.0,0.06341463414634146,0.0,0.0,0.0,205.0,45.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,26.797340000000002,0.1105723,24.07248,26.86577,29.7262,5.653725,98.57693,112.3839,39.54179,22.348670000000002,0.02338455,1.726607,0.007318978,0.00776313,0.02349235,0.01617337,1.12576,1.11915,0.7387103,0.6972393,0.004101775,3.2342560000000002,10.54504,1.1358059999999999,12.01014,0.6459895,3.098189,3.072741,-1.0187629999999999,-10.76605,0.03727045,1.094452,1.4072799999999999,0.7592909000000001,4.581971,0.4928924,2.908556,2.006025,34.24349,0.1675759,553.2859,0.19981400000000002,1516.9289999999999,0.10667060000000002,-194.5943,-0.1744963,1454.484,0.09625068,1222.596,0.2448254,-195.1407,-0.1588451,2515.489,0.07279177,1023.008,0.2908481,-195.5284,-0.1478759,-20.05432,-0.2226471,33.40678,0.15087029999999998,0.04049664,0.4286482,-0.01692596,-0.6571134,0.05560715,0.5043699,38.10085,0.16336789999999998,14.948529999999998,0.4868099,4.0072230000000015,2.903995,-10.7665,-0.8259479,-7.940113,16.74991,0.04605658,0.02101277,0.002381949,0.2881844,0.2306306,0.130625,0.09946537,4.058182,9.514178999999999,-52.69823
P0353_0552,102.8249375,30.0,1.1225958333333332,1.4201151467752795,36.0,1.7235156249999997,1.1523350135988435,0.3275263357198734,0.6034194039748382,0.0,0.0,0.040816326530612235,0.0,0.0663265306122449,0.0,0.2125984251968504,0.007874015748031496,0.0,0.0,127.0,196.0,24.0,0.0,0.0,4.0,0.0,0.0,2.0,38.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,29.3265,0.1033299,27.77921,29.349259999999997,31.62368,3.844469,225.8476,327.7103,47.20057,63.28141,0.08198525,0.9261366,0.009459442,0.06269757,0.15075460000000002,0.1412952,1.209196,0.7426997,0.8366261999999999,0.5311934,0.02937084,1.250011,25.68259,0.6237424,14.5226,0.5812633,4.005794,2.66438,-0.26385990000000004,-35.280409999999996,0.03224056,1.493356,1.4162139999999999,0.6741060999999999,5.6239550000000005,0.4619515,5.360108,1.683284,38.912240000000004,0.20696620000000002,559.439,0.23842939999999999,1481.227,0.09832964,-147.347,-0.5663497,1496.326,0.13077629999999998,1165.514,0.2129744,-151.8831,-0.4984576,2568.614,0.07066125,923.0279,0.32063420000000004,-155.1844,-0.4543463,-24.28879,-0.24331570000000002,37.43631,0.1523161,0.04251201,0.42665059999999994,-0.01581902,-0.7946448,0.06909247,0.5239016,41.32861,0.13527279999999994,19.807170000000006,0.3606276,4.970662,2.482129,-2.111053,-5.031644,-12.71392,23.162,0.03756037,0.01088883,0.0140846,1.992703,1.862598,0.14025120000000002,0.10151339999999999,0.4021505,1.389076,-41.56413
P0355_0553,148.5218125,36.0,1.4499513888888889,1.5999974252288929,38.0,1.3616957236842109,0.7181560342732941,0.3514517438305569,0.3483962162123493,0.0,0.0,0.024752475247524757,0.0,0.024752475247524757,0.0,0.16814159292035402,0.0,0.004424778761061947,0.0,226.0,202.0,31.0,0.0,0.0,2.0,0.0,2.0,8.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,33.47422,0.1007097,30.709809999999997,33.6827,36.02274,5.312926999999998,186.5347,270.0829,50.82286,95.60359,0.07515273,1.367581,0.007627875,0.01364271,0.1659245,0.1582966,2.022902,1.6488669999999999,1.388509,1.042253,0.02336084,1.884032,14.617679999999998,0.8683933000000001,12.34943,0.6027758000000001,6.1112400000000004,1.634313,1.404202,5.629824,0.02752188,1.342277,1.258805,0.6224384,7.455253999999999,0.3696032,10.954260000000001,1.041608,31.07729,0.31044299999999997,638.3254,0.24086939999999998,1472.69,0.1372168,-167.2976,-0.4204183,1620.029,0.1219287,1197.479,0.263554,-168.4811,-0.3921522,2560.7729999999997,0.09681396,1081.575,0.35303720000000005,-169.625,-0.3755913,-19.72039,-0.3572599,30.01447000000001,0.2730945,0.03924877,0.5803818000000001,-0.01023827,-1.1121889999999999,0.08387705,0.6739415,30.60156,0.2476766,14.078339999999999,0.7357916999999999,10.46295,1.1484370000000002,-0.9250273000000001,-9.522511,-9.072251,17.66311,0.04097882,0.01927217,0.009574783,1.177645,1.031614,0.17019360000000006,0.1608866,0.8377778,1.846915,-40.95884
P0357_0558,165.96875,28.0,1.4730848214285734,1.4112347285175617,38.0,2.2772828947368406,1.2723631229097765,0.2485189229900211,0.5214038787422329,0.0,0.0,0.02888086642599278,0.0,0.0,0.0,0.1524390243902439,0.0,0.0,0.0,164.0,277.0,46.0,0.0,0.0,3.0,0.0,3.0,4.0,49.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,25.0,5.0,0.0,0.0,3.0,0.0,27.54458,0.1695814,23.733829999999998,26.437490000000004,31.08652,7.352689999999999,199.3921,291.8296,61.03229,145.9999,0.06849584,1.080523,0.00736862,0.0514467,0.12221780000000004,0.1148492,1.513734,1.679443,1.103116,1.394276,0.01616824,1.7233919999999998,12.58738,1.044119,14.72325,0.5832371000000001,10.173060000000001,0.9810032,0.4402117999999999,20.22393,0.03151617,1.2317120000000001,1.3891149999999999,0.7106403,5.409612999999999,0.4938558,6.503237,1.4279600000000001,31.90498,0.2703817,626.5074,0.2379782000000001,1437.5079999999994,0.1414565,-163.4569,-0.44776530000000003,1627.2420000000006,0.1175202,1153.472,0.27023379999999997,-166.0565,-0.4055007,2568.96,0.07427262,981.8438,0.2975691,-166.7391,-0.3958522,-20.69061,-0.2692325,29.18202,0.23554229999999998,0.03025098,0.6758783,-0.01088755,-1.173168,0.03906431,0.7939083,27.26189,0.2796935,19.83335,0.4153762,16.377470000000002,0.6403717,-1.842866,-4.93316,-8.51276,16.3183,0.03179871,0.01797804,0.01052993,0.9071794,1.424279,0.1294515,0.11975410000000004,0.5809778,1.5334430000000001,-45.69569
P0358_0556,209.8409375,35.0,1.7654392857142849,1.5083773281060449,44.0,1.9045184659090908,1.4061011247797035,0.2944629190860338,0.39934444393148977,0.0,0.0,0.02962962962962963,0.003703703703703704,0.04444444444444445,0.0,0.07368421052631577,0.003508771929824561,0.003508771929824561,0.0,285.0,270.0,36.0,0.0,0.0,0.0,0.0,2.0,7.0,63.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,30.68129,0.1157705,27.83214000000001,30.56004,33.63605,5.803909,247.3425,421.9183,61.72979,86.85855,0.07488739,1.322935,0.007538334,0.01735226,0.1425908,0.13505250000000002,1.81618,1.484725,1.164311,0.8899277,0.02039693,1.7086540000000001,16.43297,0.904934,11.83714,0.6442551999999999,5.136868,2.138604,1.4138,5.874532,0.02614365,1.247708,1.220823,0.7400118,6.357778,0.449748,7.1319479999999995,1.501968,31.6144,0.2212416,585.7725,0.2328001,1480.112,0.109471,-163.731,-0.455305,1550.895,0.09564424,1139.823,0.23119389999999998,-166.0255,-0.4177119000000001,2572.379,0.06830032,996.0225,0.3484016,-167.9111,-0.390389,-18.16555,-0.3068341,30.06448,0.20396029999999998,0.04021928,0.5093333,-0.01031671,-1.0433649999999999,0.06651186,0.6270809,35.76163,0.20687550000000002,9.479707000000001,0.9653856,9.288886,1.421865,-0.02966077,-324.7368,-9.40433,18.19321,0.03812772,0.01763403,0.009394233,0.9120826999999999,1.0768870000000001,0.16956329999999994,0.15262420000000002,0.7653393000000001,2.028857,-42.45175
P0366_0567,273.376125,64.0,2.0088994140624985,1.393743071047316,75.0,1.1672641666666663,0.6755933502891763,0.4703028199701049,0.32023576491912004,0.0,0.0,0.12260536398467432,-0.0038314176245210726,0.03065134099616858,0.0,0.09945750452079566,0.0018083182640144665,0.0108499095840868,0.0,553.0,261.0,35.0,0.0,1.0,0.0,0.0,0.0,7.0,37.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,3.0,0.0,34.314659999999996,0.13007860000000002,31.99029,35.09523,37.575359999999996,5.585075,201.5864,361.2372,62.136469999999996,120.426,0.08113982,1.484695,0.007988191,0.02005905,0.1533615,0.14537329999999998,1.955469,1.621653,1.473111,1.145314,0.01877662,1.942277,15.69012,0.8114547,10.68671,1.002732,1.9686400000000002,6.526795,-0.04661787,-226.105,0.02461038,2.015812,1.009368,0.7213556,8.310383,0.39189450000000003,10.12902,1.1233600000000001,27.497259999999997,0.36513229999999997,653.0226,0.248086,1470.352,0.1312139,-168.2026,-0.4240173,1617.251,0.11699089999999998,1172.268,0.23819339999999997,-167.907,-0.4097792,2552.3,0.07184795,1058.4260000000004,0.31618609999999997,-169.2463,-0.3899998,-16.058989999999998,-0.43998809999999994,27.033040000000003,0.3139631,0.04639328,0.4695722,-0.01287672,-1.006274,0.07196468,0.6634701,30.85653,0.2817237,6.40801,2.027325,4.5133790000000005,3.24264,-3.806015,-3.224536,-9.386766999999999,19.1009,0.05061244,0.01794261,0.006951287,0.8867246999999999,0.7051468000000001,0.2482474,0.1993935,1.173789,1.8278009999999998,-41.26485
P0367_0568,90.18,20.0,1.43518125,1.280991711594067,25.0,1.8006374999999997,0.8245574815406044,0.31829258150365936,0.4991787258815701,0.0,0.0,0.022556390977443608,0.0,0.0,0.0,0.10655737704918032,0.0,0.008196721311475409,0.0,122.0,133.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,3.0,0.0,30.14088,0.1200451,27.895090000000003,30.151,32.96674,5.071651,157.3282,269.9896,55.22243,90.16256,0.07068907,1.02194,0.007942658,0.01821154,0.1320252,0.1240825,0.9749745999999999,0.7658225000000001,0.7016124,0.5013127,0.01714773,1.303242,16.91469,0.7517322,12.81397,0.5379269,7.824436,1.068527,1.006543,7.436025999999999,0.0281996,1.1888319999999999,1.3173979999999998,0.6612289000000001,5.684883999999999,0.4442965999999999,6.48572,1.9109939999999999,30.9353,0.2773373,609.3919,0.21882800000000002,1481.477,0.11242069999999996,-168.6967,-0.4140304,1607.109,0.10518730000000001,1174.396,0.2215194,-170.4423,-0.382542,2533.669,0.08463948,1140.225,0.31510679999999996,-171.734,-0.3634045,-18.81304,-0.29513140000000004,29.556659999999997,0.21193739999999997,0.03604033,0.5957971,-0.01103537,-0.9577365,0.04756152,0.5118734,31.68044,0.18983989999999998,11.79555,0.7453966,10.27255,1.110622,-1.750973,-4.570553,-10.794369999999999,19.44484,0.03450588,0.01398162,0.01098721,1.186112,1.229906,0.1273684,0.113424,0.659826,1.3503290000000001,-46.62154
